GEOID,max_predicted_time,mean_predicted_time,travel_speed,cons_time_100,cons_circuity_100,circuity,lat,lon,distance_to_fixed_point,stops_within_mbg,n_stops,med_inc,pct_white,pop
510131017012,16.17283950617284,12.58641975308642,7.662844218264065,0.244319876702794,0.11314052214791911,0.4647195672266988,38.9482074601596,-77.06113109595523,5.12337330679415,"['57857', '61128']",2,,,
510131017031,6.209876543209877,6.0699588477366255,10.558567115823578,0.38940538928109775,0.3092002556962157,0.36048919917062056,38.9482074601596,-77.06113109595523,5.12337330679415,"['61944', '62628', '64058']",3,,,
510131017032,6.0,6.0,10.011111111111113,0.32150181465645805,0.2214942779113192,0.37918710084111934,38.9482074601596,-77.06113109595523,5.12337330679415,"['57904', '63990']",2,,,
510131017041,6.0,6.0,10.011111111111113,0.3052413741672466,0.2546117416629979,0.405862884797877,38.9482074601596,-77.06113109595523,5.12337330679415,['58239'],1,,,
510131017051,14.185185185185183,14.185185185185183,5.380417754569191,0.18997961618773,0.1397380562976241,0.4261018246259044,38.9482074601596,-77.06113109595523,5.12337330679415,['55441'],1,,,
510131017052,13.407407407407408,13.407407407407408,4.9296961325966855,0.1536538604951774,0.1698417648411393,0.3997923848881011,38.9482074601596,-77.06113109595523,5.12337330679415,"['62480', '63376']",2,,,
510131017053,6.0,6.0,10.011111111111113,0.35713516290477604,0.2780248107850401,0.360990254147004,38.9482074601596,-77.06113109595523,5.12337330679415,"['57953', '59510', '61910']",3,,,
510131018012,11.0,11.0,9.52121212121212,0.3359864397931789,0.13880554397114508,0.45605332177631275,38.9482074601596,-77.06113109595523,5.12337330679415,"['57099', '61448']",2,,,
510131018031,14.17283950617284,14.074074074074076,8.10306153873329,0.27753290618474685,0.09796969758824123,0.4827876151397294,38.9482074601596,-77.06113109595523,5.12337330679415,"['61113', '62540', '62858', '64209']",4,,,
510131018032,18.493827160493822,16.069958847736626,6.8624093573944265,0.19247994763183188,0.06661320964645294,0.4863058887908867,38.9482074601596,-77.06113109595523,5.12337330679415,"['55292', '63417', '63927']",3,,,
510131018033,18.641975308641975,16.283950617283953,7.045623835220336,0.19197242385071753,0.0397270618934173,0.4970011306385133,38.9482074601596,-77.06113109595523,5.12337330679415,"['57154', '60036', '60203']",3,,,
510131018034,28.06172839506173,18.133333333333333,7.347596232647236,0.22234326837028934,0.15382969056361298,0.5107385358188543,38.9482074601596,-77.06113109595523,5.12337330679415,"['56376', '56750', '60055', '61023', '61359']",5,,,
510131018041,12.543209876543209,10.808641975308642,9.13645769725213,0.2979703191806701,0.16465329431803538,0.4400518304461827,38.9482074601596,-77.06113109595523,5.12337330679415,"['55306', '56514']",2,,,
510131018042,12.543209876543209,9.885802469135802,9.430853565179353,0.336924840906831,0.2204007768068552,0.422248740147101,38.9482074601596,-77.06113109595523,5.12337330679415,"['56241', '59289', '61105', '61138']",4,,,
510131018051,9.0,9.0,9.903703703703703,0.37230598090881967,0.1978654313835538,0.43042841229655293,38.9482074601596,-77.06113109595523,5.12337330679415,"['55340', '60192', '60324']",3,,,
510131019001,11.0,11.0,9.52121212121212,0.4240734065824798,0.2745628725553244,0.4324212000018517,38.9482074601596,-77.06113109595523,5.12337330679415,['56311'],1,,,
510131019002,27.074074074074076,17.99382716049383,8.197571353627444,0.3031859028537337,0.18744563559216967,0.4891395486861261,38.9482074601596,-77.06113109595523,5.12337330679415,"['56275', '56677', '56837', '60858', '61465', '61812', '62970', '64060']",8,,,
510131020011,24.493827160493822,24.216049382716044,6.277273513013858,0.1306366212588247,0.12632110522604775,0.47781320197405686,38.9482074601596,-77.06113109595523,5.12337330679415,"['59022', '63210']",2,,,
